brand_name,serise_name,score,level,struct,EngineORbattery,SpeedchunkORcharge,type,price,status,url
双龙,雷斯特,暂无,中型SUV,SUV ,2.0T 2.2T 2.7T ...,自动 手自一体 ,燃油汽车,21.98-47.80万,停售,https://car.autohome.com.cn/price/series-139-0-3.html#pvareaid=2042206
双龙,路帝,暂无,中大型MPV,MPV ,2.0T 2.7T 3.2L ,手自一体 ,燃油汽车,21.98-42.60万,停售,https://car.autohome.com.cn/price/series-516-0-3.html#pvareaid=2042206
双龙,主席,暂无,大型车,三厢 ,2.8L 3.2L 3.6L ,手自一体 ,燃油汽车,39.80-69.80万,停售,https://car.autohome.com.cn/price/series-141-0-3.html#pvareaid=2042206
双龙,爱腾,暂无,紧凑型SUV,SUV ,2.0T 2.3L ,手动 手自一体 自动 ,燃油汽车,15.48-27.98万,停售,https://car.autohome.com.cn/price/series-455-0-3.html#pvareaid=2042206
双龙,途凌,暂无,紧凑型SUV,SUV ,1.6L 1.6T ,手动 手自一体 ,燃油汽车,13.98-23.98万,停售,https://car.autohome.com.cn/price/series-3372-0-3.html#pvareaid=2042206
双龙,雷斯特W,暂无,中型SUV,SUV ,2.0T 2.7T ,手自一体 ,燃油汽车,24.98-33.48万,停售,https://car.autohome.com.cn/price/series-3132-0-3.html#pvareaid=2042206
双龙,享御,暂无,中型SUV,SUV ,2.0T 2.3L ,自动 手自一体 ,燃油汽车,21.98-29.80万,停售,https://car.autohome.com.cn/price/series-485-0-3.html#pvareaid=2042206
思皓,思皓E50A,暂无,紧凑型车,402公里,193马力,"快充0.6小时,慢充6.5小时",新能源,16.19万,停售,https://car.autohome.com.cn/price/series-5833-0-3.html#pvareaid=2042206
思皓,思皓X8,4.53,中型SUV,SUV ,1.5T ,手动 湿式双离合 ,燃油汽车,9.98-10.98万,停售,https://car.autohome.com.cn/price/series-5641-0-3.html#pvareaid=2042206
思皓,思皓E20X,4.65,小型SUV,402公里,125马力,"快充0.83小时,慢充8.5小时",新能源,12.80-13.80万,在售,https://car.autohome.com.cn/price/series-4795.html#pvareaid=2042206
思皓,思皓E10X,4.55,微型车,150-306公里,41-61马力,"快充0.7小时,慢充11小时",新能源,3.99-7.69万,在售,https://car.autohome.com.cn/price/series-5973.html#pvareaid=2042206
思皓,思皓A5,4.50,紧凑型车,掀背 ,1.5T ,手动 无级 ,燃油汽车,7.88-14.58万,在售,https://car.autohome.com.cn/price/series-5914.html#pvareaid=2042206
思皓,思皓曜,暂无,紧凑型车,掀背 ,1.5T ,湿式双离合 ,燃油汽车,9.88-19.68万,在售,https://car.autohome.com.cn/price/series-6319.html#pvareaid=2042206
思皓,思皓E40X,4.88,小型SUV,420-502公里,150马力,"快充0.75小时,慢充11小时",新能源,13.00-15.59万,在售,https://car.autohome.com.cn/price/series-5832.html#pvareaid=2042206
思皓,思皓X4,暂无,小型SUV,SUV ,1.5T ,无级 手动 ,燃油汽车,8.98-11.88万,在售,https://car.autohome.com.cn/price/series-5983.html#pvareaid=2042206
思皓,思皓QX,4.46,紧凑型SUV,SUV ,1.5T ,手动 湿式双离合 ,燃油汽车,10.19-19.69万,在售,https://car.autohome.com.cn/price/series-6006.html#pvareaid=2042206
思皓,思皓X7,4.75,中型SUV,SUV ,1.5T ,湿式双离合 ,燃油汽车,13.48-17.98万,在售,https://car.autohome.com.cn/price/series-5984.html#pvareaid=2042206
思皓,思皓E50X,暂无,紧凑型SUV,无,无,无,燃油汽车,暂无报价,即将销售,https://car.autohome.com.cn/price/series-6439.html#pvareaid=2042206
思铭,东风本田X-NV,暂无,小型SUV,401公里,163马力,"快充0.5小时,慢充9小时",新能源,16.98-17.98万,停售,https://car.autohome.com.cn/price/series-5267-0-3.html#pvareaid=2042206
思铭,思铭,暂无,紧凑型车,三厢 ,1.8L ,手动 自动 ,燃油汽车,9.99-11.98万,停售,https://car.autohome.com.cn/price/series-2751-0-3.html#pvareaid=2042206
思铭,东风本田M-NV,4.30,小型SUV,480公里,163马力,"快充0.5小时,慢充9小时",新能源,14.98-15.98万,在售,https://car.autohome.com.cn/price/series-5787.html#pvareaid=2042206
斯巴鲁,力狮,4.10,中型车,三厢 旅行版 ,2.0L 2.0T 2.5L ...,手自一体 无级 手动 自动 ,燃油汽车,20.48-38.78万,停售,https://car.autohome.com.cn/price/series-287-0-3.html#pvareaid=2042206
斯巴鲁,斯巴鲁XV,4.22,紧凑型SUV,SUV ,2.0L ,无级 ,燃油汽车,18.98-23.78万,停售,https://car.autohome.com.cn/price/series-2417-0-3.html#pvareaid=2042206
斯巴鲁,森林人,4.00,紧凑型SUV,SUV ,2.0L 2.0T 2.5L ...,手动 手自一体 自动 无级 ,燃油汽车,22.38-36.98万,停售,https://car.autohome.com.cn/price/series-285-0-3.html#pvareaid=2042206
斯巴鲁,傲虎,4.55,中型SUV,SUV跨界车 ,2.0T 2.5L 3.0L ...,无级 手自一体 自动 ,燃油汽车,27.08-44.98万,停售,https://car.autohome.com.cn/price/series-286-0-3.html#pvareaid=2042206
斯巴鲁,斯巴鲁BRZ,暂无,跑车,硬顶跑车 ,2.0L ,手动 手自一体 ,燃油汽车,26.90-28.78万,停售,https://car.autohome.com.cn/price/series-2557-0-3.html#pvareaid=2042206
斯巴鲁,翼豹,暂无,紧凑型车,两厢 三厢 旅行版 ,2.0L 2.0T 2.5T ,手自一体 手动 ,燃油汽车,19.98-52.00万,停售,https://car.autohome.com.cn/price/series-283-0-3.html#pvareaid=2042206
斯巴鲁,驰鹏,暂无,中型SUV,SUV ,3.0L 3.6L ,手自一体 ,燃油汽车,54.98-58.78万,停售,https://car.autohome.com.cn/price/series-414-0-3.html#pvareaid=2042206
斯达泰克,斯达泰克-卫士,暂无,中型SUV,SUV ,2.2T ,手动 ,燃油汽车,112.80-132.80万,停售,https://car.autohome.com.cn/price/series-3849-0-3.html#pvareaid=2042206
斯达泰克,斯达泰克-揽胜,暂无,中大型SUV,皮卡 SUV ,3.0T 5.0T ,手自一体 ,燃油汽车,185.80-388.80万,停售,https://car.autohome.com.cn/price/series-3847-0-3.html#pvareaid=2042206
斯达泰克,斯达泰克-揽胜运动版,暂无,中大型SUV,SUV ,3.0T ,手自一体 ,燃油汽车,148.80-175.80万,停售,https://car.autohome.com.cn/price/series-3848-0-3.html#pvareaid=2042206
斯柯达,明锐,4.51,紧凑型车,掀背 旅行版 ,1.2T 1.4T 1.5L ...,手动 手自一体 干式双离合 湿式双离合 ,燃油汽车,9.98-21.09万,停售,https://car.autohome.com.cn/price/series-519-0-3.html#pvareaid=2042206
斯柯达,昕动,4.47,紧凑型车,两厢 ,1.4L 1.4T 1.5L ...,手动 干式双离合 自动 ,燃油汽车,6.99-13.69万,停售,https://car.autohome.com.cn/price/series-3290-0-3.html#pvareaid=2042206
斯柯达,昕锐,4.45,紧凑型车,三厢 ,1.4L 1.5L 1.6L ,自动 手动 ,燃油汽车,7.19-11.69万,停售,https://car.autohome.com.cn/price/series-2962-0-3.html#pvareaid=2042206
斯柯达,速派,4.68,中型车,掀背 ,1.4T 1.8T 2.0T ,湿式双离合 干式双离合 手动 手自一体 ,燃油汽车,15.49-27.68万,停售,https://car.autohome.com.cn/price/series-3171-0-3.html#pvareaid=2042206
斯柯达,柯米克,暂无,小型SUV,SUV ,1.2T 1.5L ,手自一体 手动 干式双离合 ,燃油汽车,8.99-12.59万,停售,https://car.autohome.com.cn/price/series-4690-0-3.html#pvareaid=2042206
斯柯达,柯珞克,4.63,紧凑型SUV,SUV ,1.2T 1.4T ,干式双离合 ,燃油汽车,12.99-17.74万,停售,https://car.autohome.com.cn/price/series-4453-0-3.html#pvareaid=2042206
斯柯达,柯迪亚克,4.14,中型SUV,SUV ,1.8T 2.0T ,湿式双离合 ,燃油汽车,17.79-26.98万,停售,https://car.autohome.com.cn/price/series-4217-0-3.html#pvareaid=2042206
斯柯达,柯迪亚克GT,4.75,中型SUV,SUV跨界车 ,1.4T 2.0T ,干式双离合 湿式双离合 ,燃油汽车,17.99-26.99万,停售,https://car.autohome.com.cn/price/series-4986-0-3.html#pvareaid=2042206
斯柯达,晶锐,暂无,小型车,两厢 两厢跨界车 ,1.4L 1.6L ,手自一体 手动 自动 ,燃油汽车,6.99-11.79万,停售,https://car.autohome.com.cn/price/series-382-0-3.html#pvareaid=2042206
斯柯达,昊锐,暂无,中型车,三厢 ,1.4T 1.8T 2.0T ,干式双离合 手自一体 手动 ,燃油汽车,17.19-27.13万,停售,https://car.autohome.com.cn/price/series-772-0-3.html#pvareaid=2042206
斯柯达,Yeti,暂无,小型SUV,SUV ,1.4T 1.6L 1.8T ,手动 干式双离合 湿式双离合 ,燃油汽车,12.98-24.18万,停售,https://car.autohome.com.cn/price/series-3013-0-3.html#pvareaid=2042206
斯柯达,明锐(进口),暂无,紧凑型车,旅行版 ,1.8T ,手动 自动 湿式双离合 ,燃油汽车,19.92-23.78万,停售,https://car.autohome.com.cn/price/series-356-0-3.html#pvareaid=2042206
斯柯达,速派(进口),暂无,中型车,三厢 旅行版 ,1.8T 2.0T 2.8L ,湿式双离合 手自一体 ,燃油汽车,29.50-33.78万,停售,https://car.autohome.com.cn/price/series-357-0-3.html#pvareaid=2042206
斯柯达,速尊,暂无,中型车,旅行版 ,2.0T ,湿式双离合 ,燃油汽车,29.98-33.48万,停售,https://car.autohome.com.cn/price/series-3269-0-3.html#pvareaid=2042206
斯柯达,Yeti(进口),暂无,小型SUV,SUV ,1.8T ,湿式双离合 ,燃油汽车,29.30-33.28万,停售,https://car.autohome.com.cn/price/series-858-0-3.html#pvareaid=2042206
速达,速达SD01,暂无,小型车,305公里,109马力,"快充1小时,慢充10小时",新能源,15.00万,停售,https://car.autohome.com.cn/price/series-5869-0-3.html#pvareaid=2042206
速达,速达SA01,暂无,紧凑型车,305-420公里,95-109马力,"快充1小时,慢充10小时",新能源,17.00万,停售,https://car.autohome.com.cn/price/series-5868-0-3.html#pvareaid=2042206
TECHART,TECHART保时捷911,暂无,跑车,硬顶跑车 ,3.4L ,湿式双离合 ,燃油汽车,192.30万,停售,https://car.autohome.com.cn/price/series-3391-0-3.html#pvareaid=2042206
TECHART,TECHART Panamera,暂无,大型车,掀背 ,3.0T ,湿式双离合 ,燃油汽车,183.90万,停售,https://car.autohome.com.cn/price/series-3393-0-3.html#pvareaid=2042206
TECHART,TECHART Cayenne,暂无,中大型SUV,SUV ,3.0T 3.6L ,手自一体 ,燃油汽车,127.70-152.70万,停售,https://car.autohome.com.cn/price/series-3392-0-3.html#pvareaid=2042206
TECHART,TECHART Boxster,暂无,跑车,软顶敞篷车 ,2.7L ,湿式双离合 ,燃油汽车,110.10万,停售,https://car.autohome.com.cn/price/series-3389-0-3.html#pvareaid=2042206
TECHART,TECHART Cayman,暂无,跑车,硬顶跑车 ,2.7L ,湿式双离合 ,燃油汽车,112.20万,停售,https://car.autohome.com.cn/price/series-3390-0-3.html#pvareaid=2042206
坦克,坦克300,4.50,紧凑型SUV,SUV ,2.0T ,手自一体 ,燃油汽车,17.58-22.00万,停售,https://car.autohome.com.cn/price/series-5810-0-3.html#pvareaid=2042206
坦克,坦克500,暂无,中大型SUV,SUV ,3.0T ,手自一体 ,燃油汽车,33.50-39.50万,即将销售,https://car.autohome.com.cn/price/series-6284.html#pvareaid=2042206
特斯拉,Model 3,4.24,中型车,445-675公里,275-486马力,"快充1小时,慢充10小时",新能源,25.174-41.98万,停售,https://car.autohome.com.cn/price/series-5346-0-3.html#pvareaid=2042206
特斯拉,Model Y,4.44,中型SUV,525-660公里,299-450马力,"快充1小时,慢充10小时",新能源,29.184-34.79万,停售,https://car.autohome.com.cn/price/series-5769-0-3.html#pvareaid=2042206
特斯拉,Model S,暂无,中大型车,360-840公里,319-1100马力,"快充1小时,慢充10小时",新能源,64.80-133.93万,停售,https://car.autohome.com.cn/price/series-2357-0-3.html#pvareaid=2042206
特斯拉,Model X,暂无,中大型SUV,355-605公里,525-785马力,"快充1小时,慢充10小时",新能源,73.71-147.95万,停售,https://car.autohome.com.cn/price/series-2664-0-3.html#pvareaid=2042206
特斯拉,Model 3(进口),暂无,中型车,480-664公里,238-462马力,"快充1小时,慢充10小时",新能源,36.39-50.99万,停售,https://car.autohome.com.cn/price/series-4078-0-3.html#pvareaid=2042206
特斯拉,Roadster,暂无,跑车,无,无,无,燃油汽车,暂无报价,即将销售,https://car.autohome.com.cn/price/series-2356.html#pvareaid=2042206
特斯拉,Cybertruck,暂无,皮卡,无,无,无,燃油汽车,暂无报价,即将销售,https://car.autohome.com.cn/price/series-5535.html#pvareaid=2042206
腾势,腾势,暂无,中型车,253-451公里,117-184马力,"快充1小时,慢充17小时",新能源,29.88-43.28万,停售,https://car.autohome.com.cn/price/series-2805-0-3.html#pvareaid=2042206
腾势,腾势X,4.47,中型SUV,81-520公里,245-490马力,快充0.5小时,新能源,28.98-35.78万,在售,https://car.autohome.com.cn/price/series-5323.html#pvareaid=2042206
天际汽车,天际ME5,4.33,紧凑型SUV,155公里,1.5L ,"快充0.57小时,慢充6小时",新能源,15.99万,停售,https://car.autohome.com.cn/price/series-6054-0-3.html#pvareaid=2042206
天际汽车,天际ME7,4.63,中型SUV,410-530公里,218马力,"快充0.75小时,慢充14小时",新能源,21.88-36.68万,停售,https://car.autohome.com.cn/price/series-4997-0-3.html#pvareaid=2042206
WALD,WALD V-Class,暂无,中大型MPV,MPV ,2.0T ,手自一体 ,燃油汽车,98.80-108.80万,在售,https://car.autohome.com.cn/price/series-5999.html#pvareaid=2042206
瓦滋,旅行者,暂无,微面,客车 ,2.4L ,手动 ,燃油汽车,15.88万,在售,https://car.autohome.com.cn/price/series-5615.html#pvareaid=2042206
威麟,威麟X5,暂无,紧凑型SUV,SUV ,2.0T ,手动 ,燃油汽车,10.98-14.38万,停售,https://car.autohome.com.cn/price/series-613-0-3.html#pvareaid=2042206
威麟,威麟V5,暂无,紧凑型MPV,MPV ,1.8L 1.9T 2.0L ,手自一体 手动 ,燃油汽车,8.58-13.78万,停售,https://car.autohome.com.cn/price/series-909-0-3.html#pvareaid=2042206
威麟,威麟H6,暂无,轻客,客车 ,2.8T ,手动 ,燃油汽车,22.68万,停售,https://car.autohome.com.cn/price/series-4796-0-3.html#pvareaid=2042206
威麟,威麟H3,暂无,轻客,客车 ,2.0T ,手动 ,燃油汽车,15.98万,停售,https://car.autohome.com.cn/price/series-2538-0-3.html#pvareaid=2042206
威麟,威麟H5,暂无,轻客,客车 ,2.0T 2.7L 2.8T ,手动 ,燃油汽车,17.98-22.68万,停售,https://car.autohome.com.cn/price/series-2539-0-3.html#pvareaid=2042206
威马汽车,威马EX5,4.77,紧凑型SUV,300-520公里,218马力,"快充0.5小时,慢充11.2小时",新能源,13.98-29.88万,停售,https://car.autohome.com.cn/price/series-4652-0-3.html#pvareaid=2042206
威马汽车,威马EX6,4.55,中型SUV,408-505公里,218马力,"快充0.5小时,慢充11.2小时",新能源,18.99-28.88万,停售,https://car.autohome.com.cn/price/series-4819-0-3.html#pvareaid=2042206
威马汽车,威马W6,4.51,中型SUV,620公里,218马力,"快充0.67小时,慢充11.9小时",新能源,25.98万,停售,https://car.autohome.com.cn/price/series-5237-0-3.html#pvareaid=2042206
威马汽车,威马E.5,4.32,中型车,410-505公里,163马力,"快充0.55小时,慢充9.5小时",新能源,15.01-17.01万,在售,https://car.autohome.com.cn/price/series-6214.html#pvareaid=2042206
威兹曼,威兹曼GT,暂无,跑车,硬顶跑车 ,4.0L 4.4T 4.8L ,湿式双离合 AMT 手自一体 手动 ,燃油汽车,295.00-428.00万,停售,https://car.autohome.com.cn/price/series-725-0-3.html#pvareaid=2042206
威兹曼,威兹曼Roadster,暂无,跑车,软顶敞篷车 ,4.0L 4.4T ,手自一体 湿式双离合 ,燃油汽车,310.00-410.00万,停售,https://car.autohome.com.cn/price/series-959-0-3.html#pvareaid=2042206
潍柴英致,英致EX1,暂无,小型SUV,160公里,75马力,"快充1.67小时,慢充8小时",新能源,13.98万,停售,https://car.autohome.com.cn/price/series-4657-0-3.html#pvareaid=2042206
潍柴英致,英致G3,暂无,小型SUV,SUV ,1.5L ,手动 无级 ,燃油汽车,5.69-8.08万,停售,https://car.autohome.com.cn/price/series-3306-0-3.html#pvareaid=2042206
潍柴英致,英致G5,暂无,中型SUV,SUV ,1.5L ,手动 无级 ,燃油汽车,5.78-9.38万,停售,https://car.autohome.com.cn/price/series-3882-0-3.html#pvareaid=2042206
潍柴英致,英致727,暂无,紧凑型MPV,MPV ,1.5L ,手动 ,燃油汽车,3.99-4.98万,停售,https://car.autohome.com.cn/price/series-3969-0-3.html#pvareaid=2042206
潍柴英致,英致737,暂无,紧凑型MPV,MPV ,1.5L ,无级 手动 ,燃油汽车,4.98-9.98万,停售,https://car.autohome.com.cn/price/series-3653-0-3.html#pvareaid=2042206
潍柴英致,英致737EV,暂无,紧凑型MPV,252公里,82马力,"快充1小时,慢充13小时",新能源,14.68万,停售,https://car.autohome.com.cn/price/series-4963-0-3.html#pvareaid=2042206
伟昊汽车,卡漠兹V级,暂无,中大型MPV,MPV ,2.0T ,手自一体 ,燃油汽车,117.80万,在售,https://car.autohome.com.cn/price/series-6518.html#pvareaid=2042206
蔚来,蔚来EC6,4.53,中型SUV,430-440公里,435-544马力,"快充0.7小时,慢充10小时",新能源,36.80-46.80万,停售,https://car.autohome.com.cn/price/series-5569-0-3.html#pvareaid=2042206
蔚来,蔚来ES6,4.54,中型SUV,420-510公里,435-544马力,"快充0.7小时,慢充12小时",新能源,35.80-54.80万,停售,https://car.autohome.com.cn/price/series-4881-0-3.html#pvareaid=2042206
蔚来,蔚来ES8,4.52,中大型SUV,355-485公里,544-653马力,"快充0.7小时,慢充12小时",新能源,44.80-61.60万,停售,https://car.autohome.com.cn/price/series-4427-0-3.html#pvareaid=2042206
蔚来,蔚来ET5,暂无,中型车,550-700公里,490马力,无,新能源,32.80-38.60万,在售,https://car.autohome.com.cn/price/series-6453.html#pvareaid=2042206
蔚来,蔚来ET7,暂无,中大型车,500-700公里,653马力,无,新能源,44.80-52.60万,在售,https://car.autohome.com.cn/price/series-5264.html#pvareaid=2042206
魏牌,摩卡,4.51,中型SUV,SUV ,2.0T ,湿式双离合 ,燃油汽车,17.58万,停售,https://car.autohome.com.cn/price/series-6010-0-3.html#pvareaid=2042206
魏牌,魏牌 VV5,暂无,紧凑型SUV,SUV ,1.5T 2.0T ,湿式双离合 ,燃油汽车,12.58-17.30万,停售,https://car.autohome.com.cn/price/series-4253-0-3.html#pvareaid=2042206
魏牌,魏牌 VV6,暂无,紧凑型SUV,SUV ,2.0T ,湿式双离合 ,燃油汽车,14.80-17.50万,停售,https://car.autohome.com.cn/price/series-4631-0-3.html#pvareaid=2042206
魏牌,魏牌 P8,暂无,中型SUV,50公里,2.0T ,慢充4小时,新能源,25.98-27.98万,停售,https://car.autohome.com.cn/price/series-4441-0-3.html#pvareaid=2042206
魏牌,魏牌 VV7,暂无,中型SUV,SUV ,2.0T ,湿式双离合 ,燃油汽车,16.78-19.28万,停售,https://car.autohome.com.cn/price/series-4252-0-3.html#pvareaid=2042206
魏牌,魏牌 VV7 GT,暂无,中型SUV,SUV跨界车 ,2.0T ,湿式双离合 ,燃油汽车,19.18-25.88万,停售,https://car.autohome.com.cn/price/series-5415-0-3.html#pvareaid=2042206
魏牌,魏牌 VV7 GT新能源,暂无,中型SUV,70公里,2.0T ,慢充3.5小时,新能源,25.68万,停售,https://car.autohome.com.cn/price/series-5416-0-3.html#pvareaid=2042206
魏牌,魏牌 VV7新能源,暂无,中型SUV,70公里,2.0T ,慢充3.5小时,新能源,21.98-23.98万,停售,https://car.autohome.com.cn/price/series-5310-0-3.html#pvareaid=2042206
魏牌,玛奇朵DHT,4.49,紧凑型SUV,SUV ,1.5L ,混合动力专用(DHT) ,燃油汽车,14.58-15.98万,在售,https://car.autohome.com.cn/price/series-6037.html#pvareaid=2042206
魏牌,玛奇朵DHT-PHEV,4.50,紧凑型SUV,110公里,1.5L ,无,新能源,16.68-17.78万,在售,https://car.autohome.com.cn/price/series-6219.html#pvareaid=2042206
魏牌,拿铁DHT,4.49,紧凑型SUV,SUV ,1.5T ,混合动力专用(DHT) ,燃油汽车,15.98-17.98万,在售,https://car.autohome.com.cn/price/series-6138.html#pvareaid=2042206
魏牌,摩卡DHT-PHEV,暂无,中型SUV,175-204公里,1.5T ,"快充0.58小时,慢充5.27小时",新能源,29.50-31.50万,在售,https://car.autohome.com.cn/price/series-6011.html#pvareaid=2042206
沃尔沃,沃尔沃S40,暂无,紧凑型车,三厢 ,2.0L 2.4L 2.5T ,手动 湿式双离合 手自一体 ,燃油汽车,20.90-37.80万,停售,https://car.autohome.com.cn/price/series-463-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃S80L,暂无,中大型车,三厢 ,2.0T 2.5T 3.0T ,手自一体 湿式双离合 ,燃油汽车,36.80-71.99万,停售,https://car.autohome.com.cn/price/series-693-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃S60,4.52,中型车,三厢 ,1.5T 2.0T ,手自一体 ,燃油汽车,24.98-39.09万,停售,https://car.autohome.com.cn/price/series-3158-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃S60新能源,4.44,中型车,52-53公里,2.0T ,慢充8小时,新能源,39.99-55.99万,停售,https://car.autohome.com.cn/price/series-4335-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃S90,4.51,中大型车,三厢 ,2.0T ,手自一体 自动 ,燃油汽车,36.98-55.18万,停售,https://car.autohome.com.cn/price/series-4206-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃S90新能源,4.69,中大型车,53-55公里,2.0T ,"快充3小时,慢充8小时",新能源,49.99-104.39万,停售,https://car.autohome.com.cn/price/series-4864-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃XC40,4.54,紧凑型SUV,SUV ,1.5T 2.0T ,自动 手自一体 ,燃油汽车,26.48-38.58万,停售,https://car.autohome.com.cn/price/series-5198-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃XC40新能源,4.04,紧凑型SUV,420公里,408马力,"快充0.67小时,慢充10小时",新能源,29.90万,停售,https://car.autohome.com.cn/price/series-5904-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃XC60,4.52,中型SUV,SUV ,2.0T 2.5T ,手自一体 ,燃油汽车,35.89-53.99万,停售,https://car.autohome.com.cn/price/series-3411-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃XC60新能源,4.54,中型SUV,50公里,2.0T ,"快充3小时,慢充8小时",新能源,52.79-60.99万,停售,https://car.autohome.com.cn/price/series-4609-0-3.html#pvareaid=2042206
沃尔沃,XC Classic,暂无,中大型SUV,SUV ,2.5T ,手自一体 ,燃油汽车,54.89-63.89万,停售,https://car.autohome.com.cn/price/series-3420-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃V60,暂无,中型车,旅行版 旅行跨界车 ,2.0T 2.5T 3.0T ,手自一体 自动 ,燃油汽车,28.99-58.99万,停售,https://car.autohome.com.cn/price/series-2190-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃V90,4.51,中大型车,旅行跨界车 ,2.0T ,手自一体 自动 ,燃油汽车,43.79-59.48万,停售,https://car.autohome.com.cn/price/series-4029-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃XC90,4.55,中大型SUV,SUV ,2.0T 2.5T 2.9T ...,自动 手自一体 ,燃油汽车,59.80-147.80万,停售,https://car.autohome.com.cn/price/series-177-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃XC90新能源,4.56,中大型SUV,41-50公里,2.0T ,"快充2.5小时,慢充8小时",新能源,89.19-135.80万,停售,https://car.autohome.com.cn/price/series-4337-0-3.html#pvareaid=2042206
沃尔沃,沃尔沃C40,暂无,紧凑型SUV,530-550公里,231-408马力,"快充0.67小时,慢充10小时",新能源,26.70-32.80万,即将销售,https://car.autohome.com.cn/price/series-6049.html#pvareaid=2042206
五菱汽车,五菱宏光S3,3.99,中型SUV,SUV ,1.5L 1.5T ,手动 ,燃油汽车,5.68-8.18万,停售,https://car.autohome.com.cn/price/series-4408-0-3.html#pvareaid=2042206
五菱汽车,五菱宏光,4.23,微面,客车 货车 ,1.2L 1.4L 1.5L ,自动 手动 ,燃油汽车,4.18-7.93万,停售,https://car.autohome.com.cn/price/series-2139-0-3.html#pvareaid=2042206
五菱汽车,五菱宏光V,4.57,微面,客车 货车 ,1.5L ,手动 ,燃油汽车,4.18-5.58万,停售,https://car.autohome.com.cn/price/series-5174-0-3.html#pvareaid=2042206
五菱汽车,五菱荣光,4.88,微面,客车 货车 ,1.2L 1.5L ,手动 ,燃油汽车,3.68-7.28万,停售,https://car.autohome.com.cn/price/series-2451-0-3.html#pvareaid=2042206
五菱汽车,五菱荣光EV,3.94,微面,252公里,82马力,无,新能源,8.38万,停售,https://car.autohome.com.cn/price/series-5715-0-3.html#pvareaid=2042206
五菱汽车,五菱荣光V,2.88,微面,客车 货车 ,1.2L 1.5L ,手动 ,燃油汽车,3.88-5.18万,停售,https://car.autohome.com.cn/price/series-3657-0-3.html#pvareaid=2042206
五菱汽车,五菱之光,3.63,微面,客车 货车 ,1.0L 1.1L 1.2L ,手动 ,燃油汽车,2.98-4.80万,停售,https://car.autohome.com.cn/price/series-2456-0-3.html#pvareaid=2042206
五菱汽车,五菱荣光小卡,3.88,微卡,货车 ,1.2L 1.5L ,手动 ,燃油汽车,3.46-4.88万,停售,https://car.autohome.com.cn/price/series-2855-0-3.html#pvareaid=2042206
五菱汽车,五菱荣光新卡,4.46,微卡,货车 ,1.5L 1.8L ,手动 ,燃油汽车,4.58-5.38万,停售,https://car.autohome.com.cn/price/series-4884-0-3.html#pvareaid=2042206
五菱汽车,五菱之光小卡,3.75,微卡,货车 ,1.2L ,手动 ,燃油汽车,2.99-3.39万,停售,https://car.autohome.com.cn/price/series-3946-0-3.html#pvareaid=2042206
五菱汽车,五菱730,暂无,紧凑型MPV,MPV ,1.5L ,手动 ,燃油汽车,7.08-7.10万,停售,https://car.autohome.com.cn/price/series-5353-0-3.html#pvareaid=2042206
五菱汽车,五菱之光V,暂无,微面,客车 ,1.2L ,手动 ,燃油汽车,3.38-3.68万,停售,https://car.autohome.com.cn/price/series-4270-0-3.html#pvareaid=2042206
五菱汽车,PN货车,暂无,微卡,货车 ,1.0L ,手动 ,燃油汽车,3.66-3.99万,停售,https://car.autohome.com.cn/price/series-2506-0-3.html#pvareaid=2042206
五菱汽车,五菱征程经典,暂无,轻客,客车 ,1.5L 1.8L ,手动 ,燃油汽车,6.60-7.72万,停售,https://car.autohome.com.cn/price/series-3570-0-3.html#pvareaid=2042206
五菱汽车,五菱EV50,暂无,微面,270-300公里,82马力,快充1.5小时,新能源,10.80-11.98万,停售,https://car.autohome.com.cn/price/series-5708-0-3.html#pvareaid=2042206
五菱汽车,宏光MINIEV,4.39,微型车,120-170公里,27马力,慢充9小时,新能源,2.88-5.06万,在售,https://car.autohome.com.cn/price/series-5714.html#pvareaid=2042206
五菱汽车,五菱NanoEV,2.68,微型车,305公里,33-39马力,慢充13.5小时,新能源,5.28-6.28万,在售,https://car.autohome.com.cn/price/series-6121.html#pvareaid=2042206
五菱汽车,五菱星辰,4.50,紧凑型SUV,SUV ,1.5T ,手动 无级 ,燃油汽车,6.98-9.98万,在售,https://car.autohome.com.cn/price/series-6117.html#pvareaid=2042206
五菱汽车,五菱宏光PLUS,4.53,紧凑型MPV,MPV ,1.5L 1.5T ,手动 ,燃油汽车,5.88-7.98万,在售,https://car.autohome.com.cn/price/series-5450.html#pvareaid=2042206
五菱汽车,五菱凯捷,4.50,紧凑型MPV,MPV ,1.5T ,手动 无级 ,燃油汽车,8.58-13.48万,在售,https://car.autohome.com.cn/price/series-5772.html#pvareaid=2042206
